0.23357,0.82457,0.72737
0.19194,0.79478,0.78226
0.3435,0.80104,0.67758
0.2931,0.69642,0.67287
0.3907,0.63469,0.91982
0.26,0.77631,0.69861
0.22076,0.78123,0.80768
0.40094,0.62452,0.23477
0.1395,0.78057,0.81088
0.16819,0.75312,0.77396
0.20847,0.79729,0.76914
0.22568,0.77105,0.82391
0.20666,0.80462,0.7818
0.2016,0.85861,0.78689
0.27032,0.75101,0.85995
0.19599,0.79629,0.78956
0.18888,0.80886,0.8076
0.21506,0.82083,0.7499
0.23759,0.81782,0.77297
0.20289,0.80613,0.79174
0.31349,0.9136,0.72401
0.11421,0.80163,0.82097
0.12684,0.72789,0.79035
0.21618,0.74658,0.79258
-0.046255,1.1546,1.1032
0.18031,0.79717,0.76841
0.23439,0.79275,0.78272
0.17837,0.78056,0.76452
0.19152,0.78958,0.79678
0.3292,0.62942,0.60509
0.18862,0.81813,0.81297
0.10722,0.92638,0.66057
0.20152,0.78641,0.8931
0.20435,0.79706,0.78314
0.076868,0.91767,0.7812
0.22019,0.74426,0.75993
0.18035,0.79429,0.80745
0.24988,0.80034,0.83934
0.11106,1.1501,0.80235
0.18219,0.81192,0.80695
0.10624,0.82067,0.63389
0.2697,0.698,0.69091
0.13259,0.83802,0.76436
0.18344,0.84447,0.74046
0.19636,0.79646,0.79336
0.30474,0.73121,0.84802
0.10257,0.6761,0.69849
0.11143,0.75913,0.72917
0.15257,0.77195,0.88192
0.0019461,0.73557,0.95618
0.20395,0.79422,0.8053
0.20564,0.80454,0.77839
0.063218,0.89164,0.64868
0.28059,0.72417,0.83741
0.19608,0.79198,0.79551
0.18128,0.62629,0.73685
0.35408,0.86253,0.75774
0.18495,0.82763,0.738
0.21333,0.73285,0.79248
0.29094,0.79704,0.83113
0.2502,0.70708,0.73649
0.21887,0.77913,0.78414
0.28657,0.80413,0.65294
0.20689,0.81098,0.77574
0.26216,0.79014,0.68868
0.14897,0.80967,0.75724
0.16023,0.81932,0.76556
0.19473,0.80308,0.78563
0.18894,0.82318,0.77682
0.19782,0.79708,0.7914
0.17388,0.84625,0.74436
0.14269,0.85937,0.72613
0.23359,0.805,0.73944
0.27759,0.85152,0.82085
0.3711,0.96741,0.55117
0.19966,0.81879,0.76578
0.22287,0.74089,0.79302
0.20028,0.79797,0.78721
0.13653,0.80453,0.82387
0.22647,0.90043,0.9009
0.21929,0.80962,0.77051
0.28085,0.50325,0.64398
0.22803,0.76622,0.7876
0.20239,0.78022,0.80978
0.23852,0.82566,0.7592
0.21786,0.75881,0.80978
0.22106,0.76766,0.7628
0.18055,0.79843,0.77239
0.31548,0.64033,0.79682
0.15961,0.82765,0.67147
-0.037179,0.91455,0.73868
0.23247,0.75644,0.77277
0.10388,0.77072,0.88633
0.1566,0.6406,0.91911
0.17566,0.77996,0.7772
0.42513,0.99388,0.76886
0.11714,0.71341,0.84126
0.25466,0.85486,0.76103
0.19681,0.80222,0.79842
0.13935,0.83533,0.69966
0.089836,0.74048,0.92425
0.13027,0.77149,0.84804
0.21252,0.66971,0.91223
0.20043,0.79194,0.78793
0.16141,0.81104,0.91941
0.1924,0.80874,0.79963
0.35491,0.67527,0.87038
0.20778,0.67908,0.66242
0.25249,0.74195,0.87617
0.19934,0.81116,0.78978
0.22789,0.80969,0.73919
0.23568,0.79428,0.7789
0.20323,0.78482,0.77875
0.14291,0.76193,0.84195
0.17692,0.79462,0.86791
0.17395,0.72913,0.729
0.17158,0.72261,0.78694
0.19004,0.79679,0.79861
0.22487,0.85841,0.78968
-0.064196,0.76337,0.85771
0.22706,0.83188,0.84771
0.20334,0.79374,0.78866
0.22697,0.79484,0.85822
0.2271,0.80593,0.77778
0.30154,0.64294,0.81867
0.20419,0.77881,0.81601
0.23039,0.80483,0.78042
0.28258,0.93534,0.74868
0.2284,0.82605,0.80856
0.18648,0.81504,0.88557
0.23434,0.74266,0.87631
0.26705,0.68666,0.95825
0.27365,0.77716,0.83859
0.11057,0.813,0.81806
0.19428,0.80954,0.79274
0.19478,0.82809,0.77641
0.16693,0.85396,0.76502
0.2085,0.7959,0.81566
0.18839,0.81082,0.7993
