0.083792,0.81394,0.8767,0.2094
0.20553,0.8776,0.7414,0.15344
0.18289,0.78699,0.78427,0.19765
0.21343,0.82978,0.83511,0.21062
0.20487,0.82165,0.76449,0.23261
0.20176,0.79522,0.81559,0.19299
0.15067,0.85991,0.7646,0.20704
0.18392,0.82345,0.76456,0.19164
0.26154,0.76728,0.73143,0.17194
0.21603,0.81973,0.81801,0.19008
0.14836,0.80329,0.75256,0.2574
0.20753,0.81857,0.75778,0.22721
0.25078,0.78611,0.80266,0.22247
0.089283,0.86268,0.69003,0.31916
0.19896,0.7931,0.79539,0.21467
0.17738,0.7752,0.77238,0.22037
0.16051,0.84708,0.77561,0.23031
0.21962,0.80163,0.82446,0.22682
0.17471,0.82529,0.73817,0.24993
0.16056,0.80115,0.76132,0.28427
0.19607,0.78033,0.80293,0.19931
0.16864,0.79553,0.78045,0.24856
0.22019,0.81734,0.79414,0.19276
0.20737,0.79723,0.77552,0.22656
0.16884,0.83657,0.75321,0.20256
0.16004,0.78747,0.80276,0.18207
0.19361,0.77815,0.79001,0.23496
0.1749,0.78427,0.76191,0.22126
0.2069,0.79722,0.80462,0.23125
0.16132,0.81754,0.77916,0.20392
0.17901,0.80643,0.77292,0.20384
0.20676,0.81291,0.75279,0.19322
0.19555,0.85301,0.75494,0.20279
0.18529,0.79537,0.78452,0.19937
0.16038,0.82288,0.77588,0.25564
0.18581,0.78682,0.79554,0.215
0.1767,0.78523,0.78618,0.17196
0.26295,0.76589,0.76705,0.19295
0.13643,0.83819,0.7513,0.19464
0.15431,0.83559,0.72909,0.19369
0.17084,0.77922,0.81664,0.23394
0.1236,0.80862,0.7413,0.15044
0.19463,0.77355,0.77791,0.22828
0.19801,0.80746,0.77947,0.22656
0.2078,0.79167,0.79726,0.21882
0.19001,0.78714,0.76495,0.1925
0.1863,0.81192,0.78861,0.18439
0.26421,0.85433,0.75728,0.16319
0.19265,0.80631,0.75861,0.19831
0.16081,0.78049,0.77555,0.21067
0.18597,0.77302,0.81062,0.19685
0.20476,0.79027,0.80466,0.20595
0.27399,0.91152,0.92672,0.30234
0.18849,0.79167,0.78754,0.20871
0.21607,0.79825,0.77722,0.20998
0.17768,0.84281,0.80744,0.21159
0.18841,0.76696,0.76339,0.25874
0.13977,0.83082,0.8208,0.15217
0.18934,0.77936,0.77741,0.19525
0.24079,0.77952,0.79306,0.27184
0.20681,0.77778,0.80047,0.20188
0.18643,0.81026,0.79975,0.19889
0.2286,0.81007,0.74574,0.21259
0.19634,0.78763,0.7995,0.21197
0.16835,0.72227,0.77966,0.22494
0.15851,0.82569,0.76715,0.19556
0.21,0.79083,0.78076,0.22148
0.22404,0.77627,0.8479,0.22719
0.16724,0.80281,0.80623,0.22226
0.18879,0.81293,0.76981,0.23552
0.21721,0.79735,0.79123,0.20054
0.20905,0.78613,0.71995,0.26392
0.18366,0.8253,0.77211,0.18758
0.19889,0.76471,0.7603,0.2032
0.20457,0.79343,0.80123,0.2189
0.21722,0.74597,0.82168,0.18011
0.14092,0.81692,0.77254,0.279
0.21834,0.74128,0.79881,0.17164
0.1444,0.85291,0.73751,0.2667
0.26136,0.74528,0.85091,0.19967
0.21738,0.76773,0.79171,0.23504
0.18556,0.75524,0.7837,0.21973
0.25699,0.82212,0.77969,0.26289
0.26997,0.8264,0.75895,0.18578
0.22013,0.78042,0.79505,0.20253
0.22653,0.78126,0.78762,0.22103
0.19287,0.77337,0.84782,0.23072
0.16182,0.81718,0.79954,0.18321
0.24439,0.79197,0.73492,0.14888
0.16338,0.77561,0.78658,0.18126
0.19002,0.82177,0.76142,0.23873
0.1656,0.76288,0.76302,0.20761
0.19038,0.82602,0.76357,0.19139
0.20115,0.77327,0.76723,0.18507
0.18727,0.80089,0.79988,0.20618
0.20107,0.84762,0.78816,0.19521
0.18827,0.84151,0.75839,0.21643
0.20181,0.7759,0.79016,0.19106
0.18489,0.77574,0.77944,0.21906
0.2406,0.76417,0.79645,0.17296
0.22974,0.76111,0.72282,0.15973
0.14138,0.77348,0.78168,0.18195
0.20018,0.81473,0.82142,0.22904
0.20438,0.7838,0.76784,0.23393
0.17769,0.77191,0.76569,0.24788
0.21,0.82274,0.81109,0.1777
0.19141,0.80487,0.80411,0.20727
0.23188,0.76075,0.83005,0.19881
0.21156,0.79892,0.76415,0.23363
0.14863,0.85681,0.8458,0.2121
0.15551,0.87109,0.75676,0.1607
0.24245,0.81094,0.83471,0.2512
0.15585,0.83846,0.73707,0.1757
0.20032,0.79478,0.78243,0.23592
0.17803,0.77509,0.81228,0.21152
0.22086,0.77003,0.78437,0.18
0.085221,0.86389,0.82871,0.17882
0.19813,0.78853,0.8061,0.22642
0.18244,0.83208,0.83903,0.18174
0.17414,0.78478,0.80661,0.16279
0.22007,0.82218,0.76465,0.23143
0.19091,0.80309,0.80612,0.20431
0.20494,0.75993,0.79418,0.23475
0.2008,0.76887,0.84258,0.23783
0.18644,0.78641,0.81113,0.22621
0.20756,0.7944,0.83608,0.20622
0.21532,0.78502,0.76477,0.22843
0.22129,0.80011,0.81145,0.23913
0.14806,0.76799,0.77193,0.21845
0.14645,0.78342,0.91043,0.2427
0.13899,0.79153,0.82284,0.24912
0.29411,0.74679,0.76061,0.20744
0.19229,0.83016,0.74705,0.17853
0.17988,0.79624,0.77893,0.20092
0.24696,0.83573,0.7529,0.23215
0.18336,0.80515,0.76349,0.16638
0.11393,0.79518,0.74918,0.26052
0.1556,0.75199,0.81805,0.24299
0.13635,0.84358,0.78841,0.19555
0.18716,0.81427,0.80797,0.20005
0.22024,0.7941,0.75723,0.2451
0.20037,0.82517,0.80304,0.19036
0.16877,0.72868,0.85764,0.1829
0.12807,0.8047,0.84534,0.26092
0.17127,0.78202,0.78419,0.18187
0.15475,0.86219,0.82531,0.20865
0.20116,0.79476,0.78535,0.20694
0.18205,0.84908,0.78112,0.18285
0.2401,0.7842,0.74697,0.16488
0.20581,0.81392,0.8009,0.23087
0.1869,0.83602,0.78836,0.20813
0.20177,0.79053,0.79392,0.22769
0.18439,0.78402,0.78292,0.22323
0.20997,0.76354,0.79333,0.14359
0.21287,0.84016,0.83385,0.19297
0.20968,0.79695,0.78691,0.22568
0.18836,0.81274,0.7778,0.19628
0.22618,0.81259,0.81306,0.23257
0.19074,0.79917,0.78388,0.20591
0.17534,0.81856,0.7591,0.20583
0.16674,0.84562,0.74919,0.1876
0.16944,0.8174,0.73648,0.16827
0.20771,0.80906,0.80331,0.21186
0.17711,0.78891,0.82304,0.22575
0.16514,0.81263,0.79468,0.23038
0.22067,0.76788,0.81795,0.22897
0.22534,0.84971,0.69145,0.33043
0.23275,0.83078,0.77528,0.28503
0.23042,0.80408,0.82728,0.22913
0.19354,0.8001,0.78515,0.20888
0.16441,0.80057,0.74505,0.23168
0.17106,0.8044,0.8406,0.17282
0.15253,0.85943,0.85851,0.25655
0.20579,0.75977,0.80906,0.16458
0.20092,0.79079,0.78556,0.19658
0.2037,0.76983,0.74685,0.24493
0.13256,0.78562,0.76107,0.25585
0.25169,0.77877,0.83117,0.25488
0.15715,0.77385,0.76764,0.17056
0.19096,0.78491,0.82158,0.2613
0.20542,0.77574,0.78961,0.21306
0.22802,0.76043,0.83088,0.15977
0.17423,0.82958,0.81965,0.15778
0.18975,0.77691,0.79827,0.20834
0.18627,0.77316,0.74421,0.17697
0.20635,0.86393,0.80018,0.19762
0.21343,0.77657,0.80114,0.22425
0.19027,0.78349,0.75406,0.17071
0.28822,0.79945,0.79218,0.29595
0.1866,0.76883,0.7557,0.22273
0.20827,0.76601,0.7567,0.19114
0.20371,0.81773,0.80894,0.19835
0.2271,0.8311,0.81249,0.1916
0.17121,0.79157,0.79301,0.172
0.17345,0.78674,0.76427,0.23772
0.20948,0.73493,0.81895,0.1419
0.18884,0.79103,0.78555,0.23539
0.17666,0.76946,0.8292,0.21674
0.18889,0.80172,0.78928,0.20598
0.20522,0.80602,0.79897,0.20866
0.21108,0.80426,0.81566,0.19471
0.21024,0.7667,0.80966,0.22441
0.22969,0.76183,0.76268,0.182
0.1828,0.79424,0.78705,0.19588
0.14462,0.78318,0.89549,0.19852
0.17844,0.77436,0.82296,0.18436
0.14153,0.84838,0.79178,0.21708
0.17823,0.85601,0.73541,0.19296
0.19,0.78645,0.80739,0.18651
0.18333,0.80014,0.81592,0.17842
0.20265,0.81396,0.78716,0.22289
0.22531,0.84478,0.74805,0.21582
0.20098,0.74205,0.81802,0.239
0.17024,0.81896,0.8135,0.2301
0.19709,0.73699,0.74246,0.15969
0.19831,0.80046,0.78227,0.22011
0.13441,0.87532,0.77648,0.24517
0.14242,0.75803,0.72382,0.2221
0.19258,0.84616,0.817,0.18076
0.22583,0.82764,0.78805,0.22596
0.25406,0.73558,0.74456,0.24833
0.17403,0.81348,0.7771,0.20844
0.16619,0.78976,0.77488,0.19094
0.23748,0.82662,0.86047,0.17175
0.23528,0.75599,0.83815,0.25134
0.16616,0.77172,0.8219,0.22828
0.19646,0.8015,0.79139,0.22621
0.20829,0.77504,0.80244,0.22279
0.15881,0.78119,0.72838,0.18318
0.1631,0.8526,0.83582,0.26617
0.20139,0.81388,0.80461,0.22213
0.20372,0.79158,0.7858,0.20542
0.19539,0.76688,0.82127,0.18988
0.19016,0.8286,0.82039,0.21615
0.19111,0.82241,0.71276,0.28292
0.14964,0.84489,0.81299,0.16887
0.20555,0.84739,0.7723,0.25893
0.18399,0.78701,0.83977,0.2287
0.22051,0.84327,0.84243,0.19732
0.19731,0.81702,0.78245,0.23675
0.17707,0.82286,0.81391,0.19032
0.18449,0.8053,0.77216,0.21698
0.19586,0.78273,0.80455,0.20098
0.17067,0.78004,0.79513,0.21804
0.21079,0.74651,0.68601,0.23344
0.16266,0.73543,0.81393,0.27185
0.23498,0.82029,0.75664,0.22366
0.16048,0.75246,0.78194,0.29011
0.17423,0.79708,0.76938,0.19555
0.16337,0.80485,0.82036,0.25138
0.25269,0.84839,0.86945,0.11269
0.17287,0.82721,0.87616,0.18047
0.2131,0.77182,0.81543,0.22699
0.22513,0.8114,0.78516,0.189
0.17571,0.81393,0.79488,0.22417
0.22467,0.84082,0.77995,0.24451
0.19425,0.79453,0.78837,0.20867
0.21592,0.76965,0.81187,0.20777
0.19428,0.78653,0.7659,0.24038
0.18224,0.81987,0.74938,0.18361
0.18454,0.79997,0.74928,0.22865
0.20329,0.80402,0.78021,0.21378
0.1672,0.82408,0.79945,0.18211
0.19622,0.80183,0.79314,0.21474
0.20663,0.78761,0.77686,0.20651
0.18863,0.82227,0.73701,0.15295
0.11537,0.76623,0.77999,0.15775
0.22328,0.78544,0.7793,0.19362
0.21285,0.77657,0.75448,0.24131
0.24041,0.80902,0.79971,0.24256
0.20281,0.78357,0.83021,0.19574
0.21619,0.82186,0.82092,0.21187
0.18763,0.80766,0.78453,0.20163
0.19753,0.76123,0.77285,0.17571
0.21479,0.8174,0.78198,0.24692
0.21868,0.82076,0.75156,0.2735
0.20554,0.8082,0.79054,0.21425
0.1382,0.82121,0.82253,0.25233
0.2251,0.7941,0.78122,0.25531
0.23742,0.75732,0.80343,0.17065
0.20431,0.78602,0.78291,0.2349
0.16164,0.77218,0.7397,0.1585
0.21181,0.82271,0.76463,0.22552
0.19409,0.85813,0.83306,0.2493
0.1905,0.79054,0.80446,0.23679
0.1962,0.808,0.79281,0.18627
0.20176,0.7966,0.79693,0.20466
0.19192,0.81565,0.786,0.18517
0.20856,0.81068,0.80939,0.20219
0.19139,0.79058,0.79496,0.21707
0.18015,0.82141,0.74652,0.1937
0.20165,0.80278,0.78481,0.21828
0.19737,0.80602,0.79597,0.20668
0.18276,0.80467,0.81687,0.20879
0.11413,0.78997,0.84648,0.15833
0.17249,0.87636,0.81947,0.16259
0.22177,0.79957,0.77575,0.22072
0.21686,0.78885,0.79218,0.20851
0.19963,0.71816,0.74626,0.15607
0.22092,0.7782,0.75408,0.22886
0.11985,0.86873,0.86467,0.2122
0.20147,0.77788,0.78276,0.21974
0.16774,0.79497,0.79234,0.1814
0.18566,0.76047,0.77361,0.24608
0.18274,0.77828,0.81095,0.19478
0.178,0.79179,0.78085,0.21648
0.18359,0.7849,0.80971,0.19825
0.16267,0.79181,0.82615,0.19581
0.19986,0.80206,0.80797,0.21859
0.13509,0.76826,0.80078,0.217
0.20998,0.80973,0.80008,0.19978
0.18543,0.77194,0.80968,0.2309
0.1892,0.80556,0.78207,0.21594
0.16921,0.82514,0.7529,0.2391
0.15787,0.8392,0.7672,0.28237
0.14881,0.84067,0.83318,0.18833
0.21009,0.76274,0.77195,0.1942
0.18386,0.80367,0.75656,0.29769
0.20859,0.78963,0.77621,0.22546
0.20922,0.77764,0.79824,0.2218
0.24217,0.81507,0.82155,0.19864
0.19389,0.81818,0.76008,0.23482
0.19059,0.78785,0.79638,0.20406
0.20052,0.79179,0.81066,0.18963
0.20692,0.76635,0.77668,0.2309
0.15617,0.72173,0.72973,0.18778
0.20386,0.78634,0.78241,0.22004
0.1868,0.79624,0.79601,0.2183
0.19025,0.79996,0.81877,0.23167
0.18426,0.80523,0.79663,0.1984
0.18982,0.79123,0.78484,0.21684
0.20641,0.82222,0.76913,0.18599
0.17583,0.77641,0.79231,0.1861
0.21264,0.75771,0.80715,0.23021
0.16626,0.83258,0.79834,0.23361
0.17963,0.77556,0.8139,0.19197
0.19066,0.78942,0.78366,0.21381
0.16176,0.83055,0.80479,0.20475
0.22097,0.82821,0.78493,0.1847
0.17471,0.81538,0.79661,0.2074
0.20909,0.79866,0.80448,0.20726
0.15913,0.79702,0.74866,0.17283
0.11268,0.86214,0.84637,0.14825
0.20714,0.78123,0.82555,0.23764
0.22633,0.81583,0.77008,0.17455
0.20966,0.79042,0.78397,0.20874
0.17937,0.78947,0.80969,0.21958
0.1755,0.81043,0.80935,0.23781
0.18881,0.79212,0.77353,0.2065
0.19032,0.83678,0.74347,0.23388
0.18275,0.82894,0.76707,0.21443
0.22448,0.8372,0.80953,0.14152
0.18861,0.78089,0.79222,0.19489
0.16176,0.777,0.81242,0.17935
0.20074,0.78603,0.81059,0.1932
0.22608,0.76659,0.80755,0.24014
0.21065,0.83017,0.74928,0.2063
0.19317,0.78355,0.80466,0.21692
0.22715,0.68309,0.7331,0.12876
0.21976,0.83046,0.81225,0.18688
0.23612,0.78276,0.79694,0.16437
0.22801,0.77665,0.72222,0.23962
0.2275,0.80274,0.81059,0.21657
0.20825,0.77154,0.76549,0.23213
0.20433,0.793,0.77813,0.22017
0.20046,0.76596,0.81847,0.21276
0.18392,0.78512,0.80302,0.20148
0.14724,0.85349,0.72642,0.21915
0.20976,0.75259,0.8096,0.22615
0.12789,0.78358,0.75392,0.2567
0.18024,0.77941,0.81714,0.23571
0.19205,0.79895,0.79755,0.2119
0.17142,0.81732,0.77612,0.23936
0.19631,0.8067,0.78331,0.20066
0.19401,0.75678,0.81329,0.1822
0.18158,0.79793,0.78607,0.22632
0.20178,0.77448,0.78719,0.23755
0.17215,0.8123,0.78073,0.20931
0.1951,0.80146,0.78766,0.21049
0.18517,0.81555,0.74684,0.18802
0.19518,0.77556,0.78557,0.2072
0.17043,0.83766,0.80631,0.17808
0.22073,0.74897,0.819,0.28113
0.19915,0.79966,0.80054,0.20351
0.18189,0.81529,0.72027,0.29056
0.19048,0.7936,0.8224,0.21971
0.21244,0.7652,0.75817,0.20041
0.1921,0.79683,0.74541,0.22175
0.22509,0.80191,0.79384,0.23461
0.22116,0.78559,0.73281,0.25595
0.23356,0.78957,0.75178,0.21198
0.20291,0.79579,0.79435,0.21691
0.19218,0.77383,0.83553,0.15784
0.18027,0.81082,0.78972,0.20768
0.2108,0.81321,0.77355,0.20426
0.22155,0.77456,0.79776,0.23108
0.19334,0.78419,0.83718,0.17577
0.14889,0.81045,0.77739,0.18817
0.22155,0.80333,0.80998,0.23649
0.17696,0.78342,0.78941,0.23436
0.17144,0.78771,0.77697,0.25832
0.14463,0.75967,0.77742,0.26673
0.19158,0.76431,0.75596,0.18059
0.20741,0.78963,0.79917,0.20676
0.26192,0.83019,0.77855,0.20231
0.19851,0.74169,0.82005,0.14146
0.18971,0.81213,0.82981,0.22811
0.17888,0.71669,0.75429,0.19657
0.18496,0.78414,0.73676,0.13496
0.17175,0.82216,0.77884,0.19333
0.2028,0.83717,0.77683,0.15058
0.17783,0.78632,0.80701,0.20082
0.19519,0.77678,0.75289,0.20145
0.22204,0.80785,0.78432,0.2342
0.2346,0.81481,0.75358,0.18791
0.27689,0.70887,0.73195,0.28215
0.20132,0.8058,0.79291,0.21741
0.24911,0.80187,0.76607,0.2219
0.17403,0.84243,0.81231,0.2691
0.21625,0.78504,0.77102,0.23049
0.20859,0.77924,0.85548,0.23375
0.20226,0.77481,0.79744,0.21889
0.24598,0.84753,0.80088,0.17939
0.24319,0.77323,0.84518,0.1281
0.24933,0.80732,0.84512,0.23679
0.26577,0.84321,0.83818,0.14398
0.21041,0.78985,0.77617,0.20684
0.18969,0.78898,0.78482,0.21235
0.20314,0.77226,0.80312,0.19239
0.19897,0.79851,0.79073,0.21577
0.16218,0.77876,0.80416,0.18594
0.20194,0.76818,0.76786,0.23131
0.2049,0.7945,0.76701,0.2015
0.2218,0.78576,0.80274,0.20405
0.22152,0.8662,0.77034,0.23731
0.16649,0.80607,0.83127,0.23548
0.25803,0.87169,0.76965,0.11738
0.22293,0.83522,0.80764,0.20846
0.24645,0.83517,0.77498,0.25684
0.21969,0.82101,0.71764,0.29539
0.26065,0.79394,0.83129,0.26838
0.14879,0.84216,0.86197,0.14718
0.18258,0.78194,0.73978,0.19038
0.19348,0.85953,0.75188,0.15842
0.19426,0.75667,0.81354,0.20878
0.16485,0.81131,0.77142,0.223
0.14214,0.81713,0.73871,0.23366
0.20283,0.8042,0.78962,0.21937
0.20029,0.78322,0.77666,0.19252
0.19186,0.79019,0.7839,0.21831
0.15704,0.79342,0.75284,0.20154
0.19596,0.81527,0.78134,0.1998
0.17122,0.79795,0.82563,0.2078
0.22341,0.81572,0.81988,0.18688
0.23341,0.80548,0.76798,0.25427
0.23128,0.81661,0.75455,0.18419
0.20727,0.80834,0.79773,0.19841
0.12922,0.80314,0.7179,0.29704
0.20811,0.81398,0.81876,0.22396
0.17281,0.81275,0.78922,0.19806
0.1752,0.78328,0.82165,0.2339
0.20195,0.78189,0.80893,0.1976
0.17833,0.7883,0.7684,0.19872
0.21142,0.78125,0.7794,0.22282
0.1943,0.82159,0.80785,0.18283
0.1997,0.75878,0.75369,0.2277
0.12113,0.84141,0.87235,0.25301
0.20733,0.79584,0.80103,0.19322
0.22002,0.77394,0.78255,0.22725
0.2196,0.78951,0.81367,0.21126
0.23488,0.80848,0.78264,0.20895
0.19854,0.80314,0.79755,0.21722
